date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:57:24	14036/14036	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2004%20Dec%202023%2013:57:23%20GMT	http://127.0.0.1:8000/robots.txt		(from )
13:57:25	44914/44914	---M--	200	added ('OK')	text/html	date:Mon,%2004%20Dec%202023%2013:57:24%20GMT	http://127.0.0.1:8000/	/home/ana/websites/pycon2023_newtry/127.0.0.1_8000/index.html	(from )
13:57:27	264/264	U-----	200	untouched ('')	application/octet-stream	etag:%22655b782a-108%22	http://127.0.0.1:8000/static/images/favicons/site.webmanifest	/home/ana/websites/pycon2023_newtry/127.0.0.1_8000/static/images/favicons/site.webmanifest	(from http://127.0.0.1:8000/)
13:57:27	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2004%20Dec%202023%2013:57:27%20GMT	http://127.0.0.1:8000/sponsors/sponsors	/home/ana/websites/pycon2023_newtry/127.0.0.1_8000/sponsors/sponsors.6.delayed	(from http://127.0.0.1:8000/)
13:57:27	140562/140562	---M-Z	200	added ('OK')	application/javascript	etag:W/%2222512-6lnzeyMttt7iaUB4vyHhU6CbrN0%22	https://cdn.jsdelivr.net/npm/swiper@9/swiper-bundle.min.js	/home/ana/websites/pycon2023_newtry/cdn.jsdelivr.net/npm/swiper@9/swiper-bundle.min.js	(from http://127.0.0.1:8000/)
13:57:29	14112/14112	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2004%20Dec%202023%2013:57:28%20GMT	http://127.0.0.1:8000/static/videos/pycon_final.mp4	/home/ana/websites/pycon2023_newtry/127.0.0.1_8000/static/videos/pycon_final.7.delayed	(from http://127.0.0.1:8000/)
13:57:29	44916/44916	U--M--	200	updated ('OK')	text/html	date:Mon,%2004%20Dec%202023%2013:57:29%20GMT	http://127.0.0.1:8000/home/	/home/ana/websites/pycon2023_newtry/127.0.0.1_8000/home/index.html	(from http://127.0.0.1:8000/)
13:57:29	34016/34016	---M--	200	added ('OK')	text/html	date:Mon,%2004%20Dec%202023%2013:57:29%20GMT	http://127.0.0.1:8000/talks/cfp/	/home/ana/websites/pycon2023_newtry/127.0.0.1_8000/talks/cfp/index.html	(from http://127.0.0.1:8000/)
13:57:29	30805/30805	---M--	200	added ('OK')	text/html	date:Mon,%2004%20Dec%202023%2013:57:29%20GMT	http://127.0.0.1:8000/talks/selection_process/	/home/ana/websites/pycon2023_newtry/127.0.0.1_8000/talks/selection_process/index.html	(from http://127.0.0.1:8000/)
13:57:31	26562/26562	---M--	200	added ('OK')	text/html	date:Mon,%2004%20Dec%202023%2013:57:30%20GMT	http://127.0.0.1:8000/talks/schedule/	/home/ana/websites/pycon2023_newtry/127.0.0.1_8000/talks/schedule/index.html	(from http://127.0.0.1:8000/)
13:57:31	33473/33473	---M--	200	added ('OK')	text/html	date:Mon,%2004%20Dec%202023%2013:57:30%20GMT	http://127.0.0.1:8000/information/coimbra/	/home/ana/websites/pycon2023_newtry/127.0.0.1_8000/information/coimbra/index.html	(from http://127.0.0.1:8000/)
13:57:31	31474/31474	---M--	200	added ('OK')	text/html	date:Mon,%2004%20Dec%202023%2013:57:30%20GMT	http://127.0.0.1:8000/information/venue/	/home/ana/websites/pycon2023_newtry/127.0.0.1_8000/information/venue/index.html	(from http://127.0.0.1:8000/)
13:57:31	30755/30755	---M--	200	added ('OK')	text/html	date:Mon,%2004%20Dec%202023%2013:57:30%20GMT	http://127.0.0.1:8000/information/grants/	/home/ana/websites/pycon2023_newtry/127.0.0.1_8000/information/grants/index.html	(from http://127.0.0.1:8000/)
13:57:33	28515/28515	---M--	200	added ('OK')	text/html	date:Mon,%2004%20Dec%202023%2013:57:31%20GMT	http://127.0.0.1:8000/information/party/	/home/ana/websites/pycon2023_newtry/127.0.0.1_8000/information/party/index.html	(from http://127.0.0.1:8000/)
13:57:33	32502/32502	---M--	200	added ('OK')	text/html	date:Mon,%2004%20Dec%202023%2013:57:31%20GMT	http://127.0.0.1:8000/information/hospitality/	/home/ana/websites/pycon2023_newtry/127.0.0.1_8000/information/hospitality/index.html	(from http://127.0.0.1:8000/)
